#sourceid, RA, Dec, l, b, amplP2P, t0PSPL, u0PSPL, tEPSPL, G0PSPL, fsPSPL, chidofPSPL, t0Par, u0Par, tEPar, piENPar, piEEPar, G0Par, fsPar,  chidofPar,t0PSPL_0, u0PSPL_0, tEPSPL_0, chi2PSPL_0, chidofPSPL_0,t0PSPL_1, u0PSPL_1, tEPSPL_1, chi2PSPL_1, chidofPSPL_1,t0PSPL_2, u0PSPL_2, tEPSPL_2, chi2PSPL_2, chidofPSPL_2,t0PSPL_3, u0PSPL_3, tEPSPL_3, chi2PSPL_3, chidofPSPL_3,t0Par_0, u0Par_0, tEPar_0, piENpar_0, piEEPar_0, chi2Par_0, chidofPar_0,t0Par_1, u0Par_1, tEPar_1, piENpar_1, piEEPar_1, chi2Par_1, chidofPar_1,t0Par_2, u0Par_2, tEPar_2, piENpar_2, piEEPar_2, chi2Par_2, chidofPar_2,t0Par_3, u0Par_3, tEPar_3, piENpar_3, piEEPar_3, chi2Par_3, chidofPar_3
5877273865374753152, 219.239996, -62.869717, 314.632813, -2.420230,0.655932,2457510.445998, -0.669737, 174.234129, 19.897943, 0.976480, 0.488183,2457457.701733, -0.648361, 336.178168, 0.060080, 0.091855, 19.946897, 1.043936, 0.531102,2457510.45, -0.670, 174.23, 175.26, 0.49,2457510.32, 0.669, 175.14, 175.28, 0.49,2454764.95, 0.009, 100.68, 1085.42, 3.02,2459601.74, 0.012, 76.50, 1085.42, 3.02,2457457.70, -0.648, 336.18, 0.060, 0.092, 189.60, 0.53,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4041928271289275776, 266.645726, -33.636547, 356.089694, -2.618378,0.797099,2457331.635849, 0.702311, 164.049051, 19.955723, 1.161067, 370.883079,2456549.604584, -0.422029, 778.347358, 0.999166, 0.999838, 19.876253, 0.129027, 368.522545,2457331.64, 0.702, 164.05, 1111165.71, 370.88,2457331.59, -0.703, 164.17, 1111165.72, 370.88,2459089.79, 1.448, 849.93, 1124219.52, 375.24,0.00, 0.000, 0.00, 0.00, 0.00,2456549.60, -0.422, 778.35, 0.999, 1.000, 1103356.50, 368.52,2456554.45, -0.416, 775.29, 1.000, 0.999, 1103367.36, 368.53,2456548.78, -0.420, 778.00, 1.000, 0.999, 1103383.34, 368.53,2456555.16, -0.419, 774.91, 0.999, 0.999, 1103387.77, 368.53
4064003819077926016, 270.259326, -26.384913, 3.931313, -1.645546,1.368405,2457244.893082, 0.078125, 79.805345, 19.977400, 1.035600, 2.226508,2457245.203056, -0.083337, 79.193810, 0.071602, 0.016307, 19.977348, 1.036674, 2.235267,2457244.90, -0.078, 79.83, 1643.16, 2.23,2457244.89, 0.078, 79.81, 1643.16, 2.23,2457404.63, 1.367, 918.30, 61510.44, 83.35,2457399.23, 1.370, 918.80, 61511.76, 83.35,2457243.70, 0.040, 82.35, 0.500, 0.050, 1643.94, 2.23,2457245.20, -0.083, 79.19, 0.072, 0.016, 1645.16, 2.24,2457245.15, 0.010, 73.44, 0.839, 0.395, 1731.27, 2.35,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5334183595902105088, 173.293706, -61.889653, 293.853058, -0.405287,0.515003,2457805.043547, 0.825614, 127.507014, 19.989287, 0.906753, 0.681177,2458038.376088, -0.502578, 717.371428, -0.390987, -0.210073, 19.999434, 0.430605, 1.743748,2457805.04, 0.826, 127.51, 198.90, 0.68,2457804.53, -0.825, 128.30, 198.91, 0.68,2459697.25, 1.334, 881.12, 555.69, 1.90,0.00, 0.000, 0.00, 0.00, 0.00,2458038.38, -0.503, 717.37, -0.391, -0.210, 505.69, 1.74,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4060858769126041344, 264.923013, -27.678154, 0.383143, 1.771473,2.650071,2457677.462035, -0.053305, 71.855334, 19.979477, 0.700516, 96.082292,2457677.333457, -0.061035, 120.899233, -0.999424, -0.999548, 20.030768, 0.658372, 81.095405,2457677.46, -0.053, 71.86, 184958.41, 96.08,2457677.46, 0.053, 71.86, 184958.42, 96.08,2454551.39, -0.239, 66.83, 786317.92, 408.48,0.00, 0.000, 0.00, 0.00, 0.00,2457677.33, -0.061, 120.90, -0.999, -1.000, 155946.46, 81.10,2457678.01, -0.063, 96.99, 0.968, -0.769, 157733.73, 82.02,2457678.13, 0.061, 95.62, -0.794, -0.775, 158545.26, 82.45,2457678.20, 0.060, 95.96, -0.841, -0.750, 158545.89, 82.45
5836614509548423680, 239.617050, -55.122947, 327.557192, -1.457334,1.114399,2457245.871715, 0.475576, 239.416191, 20.076626, 0.909537, 1.162292,2457329.293944, 0.358141, 145.136987, -0.133946, 0.183415, 20.034014, 0.932619, 0.582439,2457245.87, 0.476, 239.42, 308.01, 1.16,2457250.51, -0.454, 291.12, 338.28, 1.28,2457250.81, -0.438, 328.18, 383.32, 1.45,2457219.40, -0.643, 175.42, 451.05, 1.70,2457329.29, 0.358, 145.14, -0.134, 0.183, 153.18, 0.58,2457319.69, -0.362, 113.42, -0.069, 0.331, 161.56, 0.61,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5861190587320895104, 186.916764, -65.181669, 300.438967, -2.425046,1.600550,2457864.222348, -0.145743, 108.374607, 20.073250, 0.917693, 0.791672,2457865.023688, -0.148849, 104.395742, 0.072760, -0.084483, 20.087547, 0.925974, 0.783858,2457864.21, 0.146, 108.55, 228.79, 0.79,2457864.22, -0.146, 108.37, 228.79, 0.79,2454865.88, -0.104, 71.83, 2473.59, 8.56,0.00, 0.000, 0.00, 0.00, 0.00,2457863.51, 0.138, 108.18, 0.066, -0.072, 224.81, 0.78,2457865.02, -0.149, 104.40, 0.073, -0.084, 224.97, 0.78,2457858.47, 0.092, 117.94, 0.773, -0.399, 231.32, 0.81,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4070219869407584768, 268.128066, -22.648303, 6.190178, 1.906825,1.259546,2457479.531127, 0.412621, 86.778757, 20.077203, 1.149114, 1.183924,2457476.691252, -0.410229, 107.497434, 0.349323, -0.039612, 20.086986, 1.162457, 1.172525,2457479.53, 0.413, 86.78, 674.84, 1.18,2457478.73, -0.438, 112.11, 925.38, 1.62,2457478.43, -0.451, 111.69, 941.89, 1.65,2457478.00, -0.472, 107.85, 1001.81, 1.76,2457476.69, -0.410, 107.50, 0.349, -0.040, 665.99, 1.17,2457476.69, 0.411, 108.14, -0.351, -0.047, 668.53, 1.18,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4092025491399809024, 278.341611, -20.095749, 12.998284, -5.211653,1.014618,2457150.177265, 0.152692, 99.394210, 20.092916, 1.136797, 1.199007,2457157.497545, -0.177905, 127.353173, -0.496066, 0.494077, 20.113312, 1.007655, 1.262290,2457150.18, 0.153, 99.39, 101.92, 1.20,2457151.06, -0.175, 100.50, 102.57, 1.21,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457110.15, 0.472, 91.47, 0.830, 0.542, 102.39, 1.23,2457157.50, -0.178, 127.35, -0.496, 0.494, 104.77, 1.26,2457157.05, 0.101, 116.86, 0.535, 0.283, 105.48, 1.27,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5892416408213499776, 216.641048, -57.102783, 315.606163, 3.409570,3.275593,2457426.015975, 0.055176, 113.268457, 20.124629, 1.035773, 1.061589,2457425.680675, 0.053375, 109.865419, -0.056963, 0.144995, 20.118513, 1.018424, 0.866659,2457426.02, 0.055, 113.27, 291.94, 1.06,2457425.39, -0.056, 158.87, 1052.96, 3.83,2457425.40, -0.051, 161.32, 1055.02, 3.84,2457425.46, -0.054, 160.40, 1055.96, 3.84,2457425.68, 0.053, 109.87, -0.057, 0.145, 236.60, 0.87,2457425.67, -0.054, 109.71, -0.060, 0.149, 236.61, 0.87,2457424.82, 0.050, 121.71, -0.992, 0.142, 330.69, 1.21,2457429.51, 0.068, 240.35, -0.975, -0.860, 1324.05, 4.85
5867019781264970496, 213.194915, -59.561220, 313.076635, 1.698827,1.201482,2457547.292953, 0.172247, 98.998413, 20.145660, 0.873373, 4.962637,2457545.127553, -0.166842, 100.931601, -0.039649, -0.104545, 20.150572, 0.912968, 4.952931,2457547.29, 0.172, 99.00, 1851.06, 4.96,2457549.15, 0.197, 92.15, 1881.70, 5.04,2457554.04, -0.407, 132.14, 2873.20, 7.70,2457554.69, -0.406, 132.60, 2874.49, 7.71,2457545.13, -0.167, 100.93, -0.040, -0.105, 1837.54, 4.95,2457531.07, 0.023, 135.42, 0.925, -0.069, 1857.66, 5.01,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5932658533818012672, 241.367430, -54.808099, 328.521494, -1.881216,1.362834,2457474.265566, 0.031338, 53.035927, 20.153069, 0.933971, 0.748149,2457474.077070, 0.025286, 52.814515, -0.155364, 0.060002, 20.155244, 0.890692, 0.771451,2457474.27, -0.031, 53.03, 175.79, 0.75,2457474.27, 0.031, 53.04, 175.81, 0.75,2454707.80, 0.005, 58.41, 16433.53, 69.93,2459579.06, -0.003, 62.63, 16433.54, 69.93,2457473.98, -0.030, 52.44, -0.027, 0.128, 178.53, 0.77,2457474.08, 0.025, 52.81, -0.155, 0.060, 179.75, 0.77,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4037003833628097920, 269.466719, -37.983158, 353.480626, -6.785084,1.707572,2457884.184225, -0.251723, 163.642873, 20.187940, 0.929251, 0.901020,2457886.203626, -0.246798, 182.840192, 0.148968, -0.067439, 20.205869, 0.927390, 0.915086,2457884.25, 0.252, 163.01, 138.73, 0.90,2457884.18, -0.252, 163.64, 138.76, 0.90,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457886.20, -0.247, 182.84, 0.149, -0.067, 139.09, 0.92,2457904.04, 0.255, 512.35, -0.325, -0.583, 162.90, 1.07,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4041980395080048384, 267.163106, -32.856651, 356.981930, -2.586583,0.630181,2457897.145283, 0.216595, 42.684763, 20.201412, 0.519754, 1087.439367,2457896.426210, -0.191184, 40.843905, 0.494387, 0.994726, 20.195663, 0.504055, 1087.880187,2457897.15, 0.217, 42.68, 3311252.87, 1087.44,2457899.91, -0.341, 59.18, 3328650.78, 1093.15,2457901.02, -0.413, 51.89, 3335499.36, 1095.40,2457897.55, -0.448, 44.56, 3336359.80, 1095.68,2457896.43, -0.191, 40.84, 0.494, 0.995, 3310419.41, 1087.88,2457896.22, 0.223, 41.01, 0.017, 0.409, 3310848.11, 1088.02,2457896.24, 0.225, 41.13, 0.047, 0.414, 3310848.37, 1088.02,2457896.29, 0.225, 41.26, 0.056, 0.409, 3310852.27, 1088.02
4043408626233506944, 267.866402, -33.135166, 357.044291, -3.235910,2.465046,2457890.727875, -0.003706, 550.840519, 20.585245, 0.268233, 48.718835,2457887.763405, 0.011140, 409.500453, 0.403533, 0.401331, 20.169557, 0.205265, 39.999724,2457890.73, -0.004, 550.84, 1031523.88, 48.72,2457890.73, 0.004, 550.90, 1031523.89, 48.72,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457887.76, 0.011, 409.50, 0.404, 0.401, 846834.15, 40.00,2457889.65, 0.004, 448.25, 0.404, 0.428, 851074.50, 40.20,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4068804248278621568, 266.412924, -23.255553, 4.856734, 2.950007,1.160344,2457895.512684, 0.898885, 24.504623, 20.171102, 4.380324, 63.520130,2457891.943854, -0.150009, 27.585160, 0.637338, -0.105830, 20.146909, 1.101729, 29.583787,2457895.51, 0.899, 24.50, 99726.60, 63.52,2457895.56, 0.899, 24.45, 99727.22, 63.52,2457895.61, 0.899, 24.43, 99727.90, 63.52,2457893.27, 0.905, 24.67, 99742.80, 63.53,2457891.94, -0.150, 27.59, 0.637, -0.106, 46387.38, 29.58,2457891.99, -0.143, 27.64, 0.799, -0.074, 46388.86, 29.58,2457892.29, 0.205, 24.87, 0.085, -0.551, 46709.39, 29.79,2457892.70, 0.188, 24.69, -0.062, -0.749, 46741.32, 29.81
4107306813251999360, 258.476237, -29.609850, 355.624507, 5.401926,1.498264,2457461.436006, 0.433470, 97.349504, 20.140796, 1.454538, 1.171403,2457463.044205, 0.413548, 78.295552, -0.404792, 0.413467, 20.198465, 1.664424, 1.060891,2457461.44, 0.433, 97.35, 870.35, 1.17,2457461.32, -0.433, 97.50, 870.35, 1.17,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457463.04, 0.414, 78.30, -0.405, 0.413, 786.12, 1.06,2457461.45, -0.417, 73.87, 0.201, 0.547, 806.84, 1.09,2457458.66, 0.425, 72.46, 0.141, 0.291, 833.88, 1.13,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4070231689172730752, 268.280155, -22.470872, 6.414473, 1.875917,0.806736,2457733.797961, -0.397860, 107.699937, 20.299833, 0.973423, 0.963435,2457715.030195, -0.577613, 108.594344, -0.300935, 0.146725, 20.299047, 1.151627, 0.973572,2457732.47, 0.427, 107.49, 360.18, 0.96,2457733.80, -0.398, 107.70, 360.32, 0.96,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457715.03, -0.578, 108.59, -0.301, 0.147, 362.17, 0.97,2457702.29, 0.643, 103.96, 0.394, 0.316, 365.32, 0.98,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5974617649856579456, 263.013267, -36.615142, 351.984842, -1.687236,0.539690,2457245.228150, -0.679652, 58.963917, 20.323902, 1.010841, 0.854008,2457211.665735, -0.611704, 112.489021, -0.679014, -0.492414, 20.332065, 0.990863, 0.865047,2457244.29, 0.676, 58.07, 158.40, 0.85,2457245.23, -0.680, 58.96, 158.85, 0.85,2457187.39, -1.201, 515.02, 754.45, 4.06,2454629.59, 0.248, 42.97, 925.58, 4.98,2457211.67, -0.612, 112.49, -0.679, -0.492, 159.17, 0.87,2456958.20, -0.447, 513.70, 0.942, 0.950, 175.68, 0.95,2457764.52, -0.462, 856.40, -0.915, 0.931, 185.24, 1.01,2457590.35, 0.666, 885.01, -0.936, -0.936, 188.95, 1.03
4060408862783337344, 263.646676, -28.243476, 359.300871, 2.420116,0.603135,2457006.703084, -0.428735, 101.460096, 20.370137, 0.835547, 0.961127,2457003.892903, 0.302048, 104.418989, -0.240401, 0.033236, 20.372855, 0.863261, 0.938316,2457006.70, -0.429, 101.46, 761.21, 0.96,2457003.61, 0.856, 140.62, 866.23, 1.09,2457009.50, 0.849, 117.23, 874.19, 1.10,2456999.73, -0.953, 156.65, 928.71, 1.17,2457003.89, 0.302, 104.42, -0.240, 0.033, 741.27, 0.94,2457001.99, -0.542, 126.68, 0.224, -0.094, 748.23, 0.95,2457048.80, 1.471, 215.63, 0.490, -0.569, 1119.20, 1.42,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5977975730251951872, 256.046381, -35.418989, 349.714380, 3.606046,0.634398,2457810.409205, 0.356009, 29.841378, 20.399747, 0.851844, 0.630313,2457810.143876, 0.350750, 29.863425, -0.068550, -0.027510, 20.399869, 0.849479, 0.636516,2457810.41, 0.356, 29.84, 131.11, 0.63,2457810.58, -0.357, 30.32, 131.36, 0.63,2457810.02, -0.360, 28.73, 132.26, 0.64,0.00, 0.000, 0.00, 0.00, 0.00,2457810.21, 0.302, 27.91, -0.813, -0.909, 130.88, 0.64,2457809.95, -0.342, 30.27, 0.221, -0.017, 131.09, 0.64,2457810.14, 0.351, 29.86, -0.069, -0.028, 131.12, 0.64,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4069377716512265728, 268.630549, -23.284520, 5.876117, 1.185538,0.341049,2457191.282573, -0.957762, 29.577697, 20.422990, 6.480623, 0.947996,2457186.983625, 0.919428, 29.107240, -0.336380, 0.778888, 20.419093, 4.999897, 0.987791,2457191.31, 0.958, 29.36, 352.65, 0.95,2457191.28, -0.958, 29.58, 352.65, 0.95,2457191.05, 0.979, 29.99, 353.46, 0.95,2454678.37, -0.360, 54.37, 894.70, 2.41,2457186.98, 0.919, 29.11, -0.336, 0.779, 365.48, 0.99,2457665.67, -0.649, 399.00, 0.937, -0.950, 545.77, 1.48,2457835.29, 0.635, 519.07, -0.925, -0.932, 553.44, 1.50,2456900.32, -1.464, 784.39, -0.902, -0.938, 572.28, 1.55
4041642707503630208, 267.688375, -34.244790, 356.011776, -3.672942,1.310447,2457846.080345, -0.104553, 209.211766, 20.389671, 0.315564, 70.833929,2457836.342937, -0.121334, 280.559453, 0.043892, 0.745702, 20.187406, 0.214759, 69.109525,2457846.08, -0.105, 209.21, 409136.77, 70.83,2457846.08, 0.105, 209.07, 409136.78, 70.83,2454953.37, -0.016, 14.11, 653196.77, 113.09,0.00, 0.000, 0.00, 0.00, 0.00,2457836.34, -0.121, 280.56, 0.044, 0.746, 399038.40, 69.11,2457839.04, 0.123, 328.28, -0.064, 0.748, 399497.00, 69.19,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5836498614158612992, 239.851549, -55.600575, 327.348022, -1.906976,0.944213,2457433.708616, -0.313432, 70.803218, 20.557167, 0.880940, 1.049507,2457442.811144, -0.218775, 84.302858, 0.552962, 0.401327, 20.544112, 0.804998, 1.091317,2457433.71, -0.313, 70.80, 179.47, 1.05,2457433.74, 0.313, 71.05, 179.47, 1.05,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457442.81, -0.219, 84.30, 0.553, 0.401, 184.43, 1.09,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
5877288124678597760, 219.388148, -62.720201, 314.754418, -2.309866,1.160885,2457403.652166, 0.141270, 336.568988, 21.188943, 0.560021, 0.835253,2457515.105821, 0.087493, 899.961850, -0.244089, -0.021981, 21.218154, 0.638657, 0.679369,2457403.71, -0.141, 336.33, 204.62, 0.84,2457403.65, 0.141, 336.57, 204.64, 0.84,2454832.34, 0.243, 53.67, 2005.33, 8.19,2459638.53, -0.015, 44.43, 2005.33, 8.19,2457515.11, 0.087, 899.96, -0.244, -0.022, 165.09, 0.68,2457410.89, -0.154, 333.89, -0.044, -0.092, 174.03, 0.72,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4059256780768511616, 259.516029, -29.934237, 355.880979, 4.477523,1.530295,2457127.041482, -0.430020, 42.775029, 20.600991, 1.600774, 1.118432,2457128.114907, -0.373100, 38.238781, 0.940284, 0.109987, 20.589831, 1.326061, 0.943172,2457127.04, -0.430, 42.78, 873.50, 1.12,2457127.42, -0.434, 43.42, 883.14, 1.13,2457128.31, 0.540, 47.61, 1301.09, 1.67,2457129.00, 0.542, 46.81, 1302.16, 1.67,2457128.11, -0.373, 38.24, 0.940, 0.110, 734.73, 0.94,2456970.94, -0.334, 372.91, 0.996, -0.995, 1729.63, 2.22,2457056.85, 0.478, 290.75, -0.994, -0.993, 1767.33, 2.27,2457018.40, 0.460, 391.11, -0.993, -0.995, 1800.45, 2.31
4041164935329120128, 265.161445, -35.931026, 353.493722, -2.779938,2.135334,2457653.382584, -0.046484, 114.927029, 20.676781, 0.715853, 59.587969,2457649.326769, -0.057264, 99.379636, 0.961531, -0.999524, 20.697415, 0.546488, 40.969328,2457653.38, 0.046, 114.94, 72220.62, 59.59,2457653.38, -0.046, 114.93, 72220.62, 59.59,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457649.33, -0.057, 99.38, 0.962, -1.000, 49572.89, 40.97,2457649.51, 0.056, 100.48, -0.796, -1.000, 49591.85, 40.99,2457651.89, 0.040, 117.71, 0.539, -1.000, 50301.46, 41.57,2457651.71, -0.041, 116.12, -0.406, -1.000, 50316.55, 41.58
5932749758903448448, 240.278648, -54.154579, 328.479064, -0.972718,2.216449,2457830.335116, 0.238637, 43.773364, 20.799764, 1.350106, 1.308645,2457829.997008, -0.238596, 46.051699, 0.363572, 0.149678, 20.799726, 1.357360, 1.323422,2457830.32, -0.238, 43.73, 266.96, 1.31,2457830.34, 0.239, 43.77, 266.96, 1.31,0.00, 0.000, 0.00, 0.00, 0.00,0.00, 0.000, 0.00, 0.00, 0.00,2457830.00, -0.239, 46.05, 0.364, 0.150, 267.33, 1.32,2457734.41, 0.269, 740.54, -0.971, -0.968, 344.17, 1.70,2457595.45, -0.130, 871.59, 0.971, -0.971, 345.74, 1.71,2458065.37, 0.143, 860.95, -0.957, 0.949, 350.65, 1.74
5938866067211518592, 254.706783, -48.427696, 338.820169, -3.582642,0.768752,2457453.503069, 0.061431, 76.127499, 20.962413, 0.656274, 0.748088,2457451.448082, 0.011813, 70.383360, 0.438639, 0.288364, 20.951129, 0.638019, 0.798490,2457453.50, 0.061, 76.13, 118.95, 0.75,2457453.50, -0.061, 76.26, 118.95, 0.75,2454887.86, 0.070, 22.36, 5244.66, 32.99,2459521.65, 0.110, 38.96, 5244.66, 32.99,2457454.80, 0.053, 82.01, -0.055, -0.068, 119.90, 0.76,2457451.45, 0.012, 70.38, 0.439, 0.288, 125.36, 0.80,2457358.99, -0.221, 911.80, -0.980, 0.963, 359.13, 2.29,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
4067300223660786304, 266.919378, -25.020412, 3.585458, 1.640494,1.790634,2457813.222199, -0.118258, 137.793914, 21.001653, 0.674434, 19.350694,2457806.120475, 0.093716, 75.232141, -0.307149, 0.996074, 21.078502, 0.828229, 17.733431,2457813.22, 0.118, 137.76, 56426.62, 19.35,2457813.22, -0.118, 137.79, 56426.62, 19.35,2454573.02, 0.035, 66.48, 196933.62, 67.54,0.00, 0.000, 0.00, 0.00, 0.00,2457806.12, 0.094, 75.23, -0.307, 0.996, 51675.22, 17.73,2457806.16, -0.096, 74.17, 0.289, 0.996, 51785.91, 17.77,2457798.35, -0.146, 115.46, -0.523, 0.368, 52867.00, 18.14,0.00, 0.000, 0.00, 0.000, 0.000, 0.00, 0.00
